chip_stem,source,sza_bin,scene_stem,block_ic,pass_ic,note
fisser_0140,fisser,sza_lt65,S2A_MSIL1C_20160707T153912_N0500_R011_T22WDB_20231030T140833,,,no_safe_file
fisser_0270,fisser,sza_lt65,S2A_MSIL1C_20160707T153912_N0500_R011_T22WDB_20231030T140833,,,no_safe_file
fisser_0287,fisser,sza_lt65,S2A_MSIL1C_20160707T153912_N0500_R011_T22WDB_20231030T140833,,,no_safe_file
fisser_0323,fisser,sza_lt65,S2A_MSIL1C_20160707T153912_N0500_R011_T22WDB_20231030T140833,,,no_safe_file
fisser_0111,fisser,sza_lt65,S2A_MSIL1C_20160721T151912_N0500_R068_T22WDB_20231007T084315,,,no_safe_file
fisser_0192,fisser,sza_lt65,S2A_MSIL1C_20160721T151912_N0500_R068_T22WDB_20231007T084315,,,no_safe_file
fisser_0007,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0026,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0034,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0035,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0064,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0075,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0080,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0100,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0117,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0120,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0122,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0129,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0154,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0175,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0180,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0187,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0200,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0212,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0218,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0226,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0233,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0248,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0250,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0251,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0254,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0267,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0319,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0324,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0325,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0326,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0327,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0371,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0377,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0383,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0386,fisser,sza_lt65,S2A_MSIL1C_20160725T145922_N0500_R125_T22WES_20231004T134617,,,no_safe_file
fisser_0368,fisser,sza_lt65,S2A_MSIL1C_20160731T151912_N0500_R068_T22WDC_20231007T093618,,,no_safe_file
fisser_0155,fisser,sza_lt65,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,,,no_safe_file
fisser_0199,fisser,sza_lt65,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,,,no_safe_file
fisser_0220,fisser,sza_lt65,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,,,no_safe_file
fisser_0221,fisser,sza_lt65,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,,,no_safe_file
fisser_0328,fisser,sza_lt65,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,,,no_safe_file
fisser_0364,fisser,sza_lt65,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,,,no_safe_file
fisser_0036,fisser,sza_lt65,S2A_MSIL1C_20160822T155902_N0500_R097_T21WWU_20231026T124038,,,no_safe_file
fisser_0095,fisser,sza_lt65,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,,,no_safe_file
fisser_0124,fisser,sza_lt65,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,,,no_safe_file
fisser_0158,fisser,sza_lt65,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,,,no_safe_file
fisser_0189,fisser,sza_lt65,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,,,no_safe_file
fisser_0367,fisser,sza_lt65,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,,,no_safe_file
fisser_0042,fisser,sza_lt65,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,,,no_safe_file
fisser_0045,fisser,sza_lt65,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,,,no_safe_file
fisser_0094,fisser,sza_lt65,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,,,no_safe_file
fisser_0114,fisser,sza_lt65,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,,,no_safe_file
fisser_0309,fisser,sza_lt65,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,,,no_safe_file
fisser_0329,fisser,sza_lt65,S2A_MSIL1C_20160830T151912_N0500_R068_T22WDB_20231020T235443,,,no_safe_file
S2A_MSIL1C_20160918T141002_N0500_R053_T25WDR_20230922T140258_r9728_c9984,roboflow,sza_65_70,S2A_MSIL1C_20160918T141002_N0500_R053_T25WDR_20230922T140258,0.5725,False,"block=(9000,10000) usable=0.17"
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10240_c2304,roboflow,sza_65_70,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,0.2456,False,"block=(10000,2000) usable=0.00"
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10496_c3072,roboflow,sza_65_70,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,0.5661,False,"block=(10000,3000) usable=0.00"
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10240_c2816,roboflow,sza_65_70,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,0.2456,False,"block=(10000,2000) usable=0.00"
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10240_c2560,roboflow,sza_65_70,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,0.2456,False,"block=(10000,2000) usable=0.00"
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10496_c2304,roboflow,sza_65_70,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,0.2456,False,"block=(10000,2000) usable=0.00"
fisser_0015,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0023,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0027,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0028,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0031,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0033,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0084,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0093,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0142,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0146,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0153,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0162,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0177,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0181,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0191,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0235,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0243,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0246,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0255,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0257,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0279,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0280,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0294,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0299,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0330,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0331,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0332,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0333,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0334,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0335,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0393,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
fisser_0397,fisser,sza_lt65,S2A_MSIL1C_20160923T145932_N0500_R125_T22WES_20231006T022513,,,no_safe_file
S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724_r0512_c4352,roboflow,sza_65_70,S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724,0.1405,True,"block=(0,4000) usable=0.85"
S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724_r0000_c3328,roboflow,sza_65_70,S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724,0.5902,False,"block=(0,3000) usable=0.85"
S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724_r2304_c3328,roboflow,sza_65_70,S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724,0.0949,True,"block=(2000,3000) usable=0.85"
S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724_r0000_c4352,roboflow,sza_65_70,S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724,0.1405,True,"block=(0,4000) usable=0.85"
S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724_r2560_c3328,roboflow,sza_65_70,S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724,0.0949,True,"block=(2000,3000) usable=0.85"
S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724_r2304_c2816,roboflow,sza_65_70,S2A_MSIL1C_20160924T142932_N0500_R139_T24WWT_20231005T183724,0.2228,False,"block=(2000,2000) usable=0.85"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238_r8704_c10240,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238,0.0153,True,"block=(8000,10000) usable=0.74"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238_r9472_c10496,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238,0.0232,True,"block=(9000,10000) usable=0.74"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238_r9472_c9984,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238,0.0232,True,"block=(9000,10000) usable=0.74"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238_r4096_c9984,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238,0.0063,True,"block=(4000,10000) usable=0.74"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238_r6144_c9984,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238,0.0034,True,"block=(6000,10000) usable=0.74"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238_r9984_c10240,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238,0.0284,True,"block=(10000,10000) usable=0.74"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238_r8192_c9984,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WVT_20230921T211238,0.0153,True,"block=(8000,10000) usable=0.74"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10496_c4864,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0012,True,"block=(10000,4000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r4096_c0512,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0061,True,"block=(4000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r7424_c1536,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0015,True,"block=(7000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r6400_c0512,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0034,True,"block=(6000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10240_c0768,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0282,True,"block=(10000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9472_c1792,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0092,True,"block=(9000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9216_c0000,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0230,True,"block=(9000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r6400_c1280,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0004,True,"block=(6000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9984_c5120,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0004,True,"block=(10000,5000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9728_c4352,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0003,True,"block=(9000,4000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9472_c0000,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0230,True,"block=(9000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9984_c1536,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0132,True,"block=(10000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10240_c1792,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0132,True,"block=(10000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10240_c0000,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0282,True,"block=(10000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10240_c5120,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0004,True,"block=(10000,5000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10496_c5120,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0004,True,"block=(10000,5000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r7680_c1536,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0015,True,"block=(7000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9984_c1280,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0132,True,"block=(10000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r7936_c1280,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0044,True,"block=(8000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10496_c0512,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0282,True,"block=(10000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9728_c1792,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0092,True,"block=(9000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r7424_c1024,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0015,True,"block=(7000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10240_c1536,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0132,True,"block=(10000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r10240_c2560,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0054,True,"block=(10000,2000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r8448_c0768,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0152,True,"block=(8000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r5632_c0000,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0013,True,"block=(5000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r8960_c3072,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0012,True,"block=(9000,3000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9984_c3072,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0019,True,"block=(10000,3000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r6400_c0000,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0034,True,"block=(6000,0) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9984_c3840,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0019,True,"block=(10000,3000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r8192_c1280,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0044,True,"block=(8000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9984_c3328,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0019,True,"block=(10000,3000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r8448_c1792,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0044,True,"block=(8000,1000) usable=1.00"
S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238_r9216_c1792,roboflow,sza_gt75,S2A_MSIL1C_20161107T141402_N0500_R053_T24WWT_20230921T211238,0.0092,True,"block=(9000,1000) usable=1.00"
fisser_0068,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0069,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0099,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0130,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0131,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0136,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0179,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0195,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0228,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0336,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0337,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0338,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0363,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0372,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0374,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0378,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0387,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0392,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0394,fisser,sza_lt65,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,,,no_safe_file
fisser_0133,fisser,sza_lt65,S2A_MSIL1C_20170722T153911_N0500_R011_T21WXU_20231016T102307,,,no_safe_file
fisser_0024,fisser,sza_lt65,S2A_MSIL1C_20170722T153911_N0500_R011_T22WDB_20231008T062148,,,no_safe_file
fisser_0073,fisser,sza_lt65,S2A_MSIL1C_20170722T153911_N0500_R011_T22WDB_20231008T062148,,,no_safe_file
fisser_0163,fisser,sza_lt65,S2A_MSIL1C_20170722T153911_N0500_R011_T22WDB_20231008T062148,,,no_safe_file
fisser_0058,fisser,sza_lt65,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,,,no_safe_file
fisser_0121,fisser,sza_lt65,S2A_MSIL1C_20170808T152911_N0500_R111_T22WDB_20230829T170819,,,no_safe_file
