chip_stem,region,sza_bin,ic_frac,n_polys_c4,n_polys_c8,area_m2_c4,area_m2_c8,delta_n,delta_area_m2
S2B_MSIL1C_20210903T142739_N0500_R139_T24WWU_20230110T020932_r9472_c3584,SK,sza_lt65,0.0041961669921875,13,13,27500.0,27500.0,0,0.0
S2B_MSIL1C_20210903T142739_N0500_R139_T24WWU_20230110T020932_r9472_c4608,SK,sza_lt65,0.0175323486328125,16,14,114900.0,114900.0,2,0.0
S2B_MSIL1C_20210903T142739_N0500_R139_T24WWU_20230110T020932_r9728_c3584,SK,sza_lt65,0.0211944580078125,72,60,138900.0,138900.0,12,0.0
S2B_MSIL1C_20210903T142739_N0500_R139_T24WWU_20230110T020932_r9728_c3840,SK,sza_lt65,0.0232391357421875,44,42,152300.0,152300.0,2,0.0
S2B_MSIL1C_20210903T142739_N0500_R139_T24WWU_20230110T020932_r9728_c4608,SK,sza_lt65,0.0001678466796875,3,2,1100.0,1100.0,1,0.0
S2B_MSIL1C_20210903T142739_N0500_R139_T24WWU_20230110T020932_r9984_c4352,SK,sza_lt65,0.020416259765625,19,19,133800.0,133800.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r10240_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r10240_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r10240_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r10496_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r10496_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r10496_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r3072_c9984,SK,sza_lt65,0.13385009765625,57,56,877200.0,877200.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r3328_c9984,SK,sza_lt65,0.0033111572265625,7,7,21700.0,21700.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r3584_c10240,SK,sza_lt65,0.0092620849609375,17,16,60700.0,60700.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r3584_c9984,SK,sza_lt65,0.0005340576171875,2,2,3500.0,3500.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r3840_c10240,SK,sza_lt65,0.001617431640625,4,4,10600.0,10600.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r3840_c10496,SK,sza_lt65,0.00030517578125,3,3,2000.0,2000.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r3840_c9984,SK,sza_lt65,0.0013885498046875,1,1,9100.0,9100.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4096_c10240,SK,sza_lt65,0.0002288818359375,1,1,1500.0,1500.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4096_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4096_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4352_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4352_c10496,SK,sza_lt65,0.0021820068359375,2,2,14300.0,14300.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4352_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4608_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4608_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4608_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4864_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4864_c10496,SK,sza_lt65,6.103515625e-05,2,2,400.0,400.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r4864_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5120_c10240,SK,sza_lt65,7.62939453125e-05,2,2,500.0,500.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5120_c10496,SK,sza_lt65,1.52587890625e-05,1,1,100.0,100.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5120_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5376_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5376_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5376_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5632_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5632_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5632_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5888_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5888_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r5888_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6144_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6144_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6144_c9984,SK,sza_lt65,1.52587890625e-05,1,1,100.0,100.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6400_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6400_c10496,SK,sza_lt65,0.0202178955078125,6,5,132500.0,132500.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6400_c9984,SK,sza_lt65,0.008087158203125,6,6,53000.0,53000.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6656_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6656_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6656_c9984,SK,sza_lt65,0.001129150390625,4,4,7400.0,7400.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6912_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6912_c10496,SK,sza_lt65,0.00299072265625,4,4,19600.0,19600.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r6912_c9984,SK,sza_lt65,1.52587890625e-05,1,1,100.0,100.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7168_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7168_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7168_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7424_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7424_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7424_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7680_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7680_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7680_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7936_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7936_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r7936_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8192_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8192_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8192_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8448_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8448_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8448_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8704_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8704_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8704_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8960_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8960_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r8960_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9216_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9216_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9216_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9472_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9472_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9472_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9728_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9728_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9728_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9984_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9984_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WVT_20230114T011834_r9984_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0000_c4352,SK,sza_lt65,0.0041961669921875,15,14,27500.0,27500.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0000_c4608,SK,sza_lt65,0.00390625,38,37,25600.0,25600.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0000_c4864,SK,sza_lt65,0.0090789794921875,42,42,59500.0,59500.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0256_c4352,SK,sza_lt65,0.0928497314453125,19,16,608500.0,608500.0,3,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0256_c4608,SK,sza_lt65,0.0140228271484375,27,27,91900.0,91900.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0512_c4352,SK,sza_lt65,0.0045928955078125,22,22,30100.0,30100.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0512_c4608,SK,sza_lt65,0.00439453125,22,22,28800.0,28800.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0768_c4096,SK,sza_lt65,0.0633544921875,100,95,415200.0,415200.0,5,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0768_c4352,SK,sza_lt65,0.0006103515625,18,18,4000.0,4000.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r0768_c4608,SK,sza_lt65,0.0113372802734375,21,20,74300.0,74300.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c0000,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c0256,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c0512,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c0768,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c1024,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c1280,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c1536,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c1792,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c2048,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c2304,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c2560,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c2816,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c3072,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c3328,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c3584,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c3840,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c4096,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c4352,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c4608,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c4864,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c5120,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c5376,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c5632,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c5888,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c6144,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c6400,SK,sza_lt65,0.0052642822265625,13,12,34500.0,34500.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c7936,SK,sza_lt65,0.0070343017578125,12,11,46100.0,46100.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c8192,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c8448,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c8704,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c8960,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c9216,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c9472,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c9728,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10240_c9984,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1024_c4096,SK,sza_lt65,0.05328369140625,70,60,349200.0,349200.0,10,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1024_c4352,SK,sza_lt65,0.0012054443359375,15,15,7900.0,7900.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r1024_c4608,SK,sza_lt65,0.056671142578125,46,37,371400.0,371400.0,9,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c0000,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c0256,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c0512,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c0768,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c1024,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c10240,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c10496,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c1280,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c1536,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c1792,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c2048,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c2304,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c2560,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c2816,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c3072,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c3328,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c3584,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c3840,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c4096,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c4352,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c4608,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c4864,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c5120,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c5376,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c5632,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c5888,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c6144,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c6400,SK,sza_lt65,0.006103515625,16,15,40000.0,40000.0,1,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c7936,SK,sza_lt65,0.040496826171875,22,19,265400.0,265400.0,3,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c8192,SK,sza_lt65,0.0012664794921875,8,8,8300.0,8300.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c8448,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c8704,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c8960,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
S2B_MSIL1C_20210907T140729_N0500_R053_T24WWT_20230114T011834_r10496_c9216,SK,sza_lt65,0.0,0,0,0.0,0.0,0,0.0
