region,sza_bin,chip_stem,cloud_fraction,qa60_available
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c7424,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c7680,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c7936,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c8192,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c8448,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c8704,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c8960,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c9216,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c9472,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c9728,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9216_c9984,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c0000,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c0256,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c0512,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c0768,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c1024,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c1280,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c1536,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c2048,0.0087,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c2304,0.4786,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c2560,0.5911,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c2816,0.026,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c3072,0.1969,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c3328,0.1698,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c3584,0.2055,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c3840,0.1747,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c4096,0.2839,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c4352,0.0708,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c4608,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c4864,0.1195,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c5120,0.1174,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c5376,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c5632,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c5888,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c6144,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c6400,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c6656,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c6912,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c7168,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c7424,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c7680,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c7936,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c8192,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c8448,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c8704,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c8960,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c9216,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c9472,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9472_c9728,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c0000,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c0256,0.0043,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c0512,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c0768,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c1024,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c1280,0.0552,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c1536,0.3315,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c1792,0.3586,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c2048,0.6479,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c2304,0.5311,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c2560,0.2455,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c2816,0.1866,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c3072,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c3328,0.2839,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c3584,0.8334,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c3840,0.7469,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c4096,0.172,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c4352,0.2282,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c4608,0.0714,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c4864,0.2477,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c5120,0.0054,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c5376,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c5632,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c5888,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c6144,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c6400,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c6656,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c6912,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c7168,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c7424,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c7680,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c7936,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c8192,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c8448,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c8704,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c8960,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c9216,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c9472,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9728_c9728,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c0000,0.3288,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c0256,0.7745,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c0512,0.0357,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c0768,0.3029,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c1024,0.6804,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c1280,0.7685,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c1536,0.9475,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c1792,0.8713,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c2048,0.1303,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c2304,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c2560,0.1752,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c2816,0.6225,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c3072,0.1779,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c3328,0.2428,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c3584,0.4916,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c3840,0.5571,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c4096,0.0076,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c4352,0.0562,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c4608,0.477,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c4864,0.4624,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c5120,0.1493,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c5376,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c5632,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c5888,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c6144,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c6400,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c6656,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c6912,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c7168,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c7424,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c7680,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c7936,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c8192,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c8448,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c8704,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c8960,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c9216,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r9984_c9472,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10240_c1536,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10240_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10240_c2048,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10240_c2304,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10240_c2560,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10240_c2816,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10240_c3072,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10496_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10496_c2048,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10496_c2304,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10496_c2560,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10496_c2816,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r10496_c3072,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r8704_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r8704_c2048,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r8960_c0256,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r8960_c0512,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r8960_c1536,0.0146,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r8960_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r8960_c2048,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9216_c0256,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9216_c0512,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9216_c0768,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9216_c1024,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9216_c1280,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9216_c1536,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9216_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9216_c2048,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9472_c0512,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9472_c0768,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9472_c1024,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9472_c1280,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9472_c1536,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9472_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9472_c2048,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9472_c2304,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9728_c0768,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9728_c1024,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9728_c1280,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9728_c1536,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9728_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9728_c2048,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9728_c2304,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9984_c1280,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9984_c1536,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9984_c1792,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9984_c2048,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9984_c2304,0.0,True
KQ,sza_65_70,S2B_MSIL1C_20170918T140959_N0500_R053_T25WES_20230825T143125_r9984_c3072,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r10240_c10240,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r10240_c10496,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r10240_c9984,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r10496_c10240,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r10496_c10496,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r10496_c9984,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r8448_c10496,0.9968,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r8704_c10240,0.9319,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r8704_c10496,0.9854,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r8960_c10240,0.7393,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r8960_c10496,0.1017,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9216_c10240,0.0838,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9216_c10496,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9216_c9984,0.8118,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9472_c10240,0.0665,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9472_c10496,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9472_c9984,0.4473,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9728_c10240,0.0887,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9728_c10496,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9728_c9984,0.0141,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9984_c10240,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9984_c10496,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WDR_20230902T085430_r9984_c9984,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10240_c1536,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10240_c1792,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10240_c2048,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10240_c2304,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10240_c2560,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10240_c2816,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10240_c3072,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10496_c1792,0.133,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10496_c2048,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10496_c2304,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10496_c2560,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10496_c2816,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r10496_c3072,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r8704_c1792,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r8704_c2048,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r8960_c0256,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r8960_c0512,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r8960_c1536,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r8960_c1792,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r8960_c2048,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r9216_c0256,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r9216_c0512,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r9216_c0768,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r9216_c1024,0.0,True
KQ,sza_70_75,S2A_MSIL1C_20171003T141021_N0500_R053_T25WES_20230902T085430_r9216_c1280,0.0,True
